"Info";"Date";"Time";"TimeStamp";"0,1 - KCU_LoopCnt";"0,1 - KCU_OsEtime";"0,1 - KCU_LoopTime";"0,1 - KCU_TimeWorkActual";"0,1 - KCU_RAM";"0,1 - KCU_OsStart";"0,2 - KFU_LoopCnt";"0,2 - KFU_OsEtime";"0,2 - KFU_LoopTime";"0,2 - KFU_TimeWorkActual";"0,2 - KFU_RAM";"0,2 - KFU_OsStart";"0,4 - KFU_3_LoopCnt";"0,4 - KFU_3_OsEtime";"0,4 - KFU_3_LoopTime";"0,4 - KFU_3_TimeWorkActual";"0,4 - KFU_3_RAM";"0,4 - KFU_3_OsStart";"0,7 - KAU_7_LoopCnt";"0,7 - KAU_7_OsEtime";"0,7 - KAU_7_LoopTime";"0,7 - KAU_7_TimeWorkActual";"0,7 - KAU_7_RAM";"0,7 - KAU_7_OsStart";"0,11 - KAU_6_LoopCnt";"0,11 - KAU_6_OsEtime";"0,11 - KAU_6_LoopTime";"0,11 - KAU_6_TimeWorkActual";"0,11 - KAU_6_RAM";"0,11 - KAU_6_OsStart"
"";"2024-10-24";"16:13:19.880";"26342";"24645";"29584";"12";"8";"0";"0";"16821";"29566";"19";"18";"0";"0";"29559";"29569";"10";"6";"0";"0";"24632";"29570";"12";"7";"0";"0";"49282";"29572";"6";"2";"0";"0"
"";"2024-10-24";"16:13:19.923";"26385";"24650";"29590";"12";"8";"0";"0";"16824";"29572";"19";"19";"0";"0";"29564";"29574";"10";"7";"0";"0";"24636";"29575";"12";"7";"0";"0";"49290";"29577";"6";"3";"0";"0"
"";"2024-10-24";"16:13:19.982";"26444";"24654";"29595";"12";"9";"0";"0";"16827";"29578";"21";"20";"0";"0";"29570";"29580";"10";"6";"0";"0";"24641";"29581";"12";"6";"0";"0";"49300";"29583";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.032";"26494";"24658";"29600";"12";"8";"0";"0";"16829";"29582";"18";"17";"0";"0";"29574";"29584";"10";"8";"0";"0";"24645";"29586";"12";"7";"0";"0";"49308";"29588";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.090";"26552";"24663";"29606";"12";"7";"0";"0";"16832";"29587";"20";"19";"0";"0";"29580";"29590";"10";"8";"0";"0";"24650";"29592";"12";"9";"0";"0";"49318";"29594";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.150";"26612";"24667";"29611";"12";"9";"0";"0";"16835";"29593";"19";"18";"0";"0";"29586";"29596";"10";"4";"0";"0";"24655";"29598";"12";"7";"0";"0";"49328";"29600";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.200";"26662";"24672";"29617";"12";"7";"0";"0";"16838";"29599";"19";"16";"0";"0";"29591";"29601";"10";"7";"0";"0";"24659";"29603";"12";"6";"0";"0";"49336";"29605";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.259";"26721";"24677";"29623";"12";"7";"0";"0";"16841";"29604";"19";"18";"0";"0";"29597";"29607";"10";"5";"0";"0";"24664";"29609";"12";"8";"0";"0";"49346";"29611";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.306";"26768";"24682";"29629";"12";"7";"0";"0";"16844";"29610";"19";"18";"0";"0";"29602";"29612";"10";"6";"0";"0";"24668";"29613";"12";"6";"0";"0";"49354";"29616";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.342";"26804";"24685";"29632";"12";"8";"0";"0";"16846";"29614";"19";"17";"0";"0";"29606";"29616";"10";"5";"0";"0";"24671";"29617";"12";"8";"0";"0";"49360";"29619";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.391";"26853";"24688";"29636";"12";"8";"0";"0";"16848";"29618";"18";"20";"0";"0";"29610";"29620";"10";"6";"0";"0";"24675";"29622";"12";"8";"0";"0";"49368";"29624";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.464";"26926";"24693";"29642";"12";"7";"0";"0";"16852";"29625";"19";"18";"0";"0";"29617";"29627";"10";"5";"0";"0";"24681";"29629";"12";"7";"0";"0";"49380";"29631";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.527";"26989";"24699";"29649";"12";"7";"0";"0";"16856";"29632";"18";"18";"0";"0";"29624";"29634";"10";"6";"0";"0";"24686";"29635";"12";"7";"0";"0";"49390";"29637";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.584";"27046";"24704";"29655";"12";"9";"0";"0";"16859";"29637";"19";"18";"0";"0";"29630";"29640";"10";"5";"0";"0";"24691";"29641";"12";"6";"0";"0";"49400";"29643";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.643";"27105";"24709";"29661";"12";"9";"0";"0";"16862";"29643";"18";"17";"0";"0";"29635";"29645";"10";"8";"0";"0";"24696";"29647";"12";"8";"0";"0";"49410";"29649";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.703";"27165";"24714";"29667";"12";"7";"0";"0";"16866";"29650";"18";"19";"0";"0";"29642";"29652";"10";"5";"0";"0";"24701";"29653";"12";"7";"0";"0";"49420";"29655";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.751";"27213";"24718";"29672";"12";"8";"0";"0";"16868";"29653";"17";"17";"0";"0";"29646";"29656";"10";"6";"0";"0";"24705";"29658";"12";"7";"0";"0";"49428";"29660";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.823";"27285";"24723";"29678";"12";"8";"0";"0";"16872";"29661";"17";"18";"0";"0";"29653";"29663";"10";"5";"0";"0";"24711";"29665";"12";"7";"0";"0";"49440";"29667";"6";"2";"0";"0"
"";"2024-10-24";"16:13:20.883";"27345";"24729";"29685";"12";"7";"0";"0";"16876";"29668";"18";"17";"0";"0";"29660";"29670";"10";"6";"0";"0";"24716";"29671";"12";"6";"0";"0";"49450";"29673";"6";"3";"0";"0"
"";"2024-10-24";"16:13:20.943";"27405";"24734";"29691";"12";"8";"0";"0";"16879";"29673";"19";"18";"0";"0";"29665";"29675";"10";"6";"0";"0";"24721";"29677";"12";"8";"0";"0";"49460";"29679";"6";"3";"0";"0"
"";"2024-10-24";"16:13:21.004";"27466";"24739";"29697";"12";"8";"0";"0";"16882";"29678";"18";"17";"0";"0";"29671";"29681";"10";"4";"0";"0";"24726";"29683";"12";"8";"0";"0";"49470";"29685";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.081";"27543";"24744";"29703";"12";"6";"0";"0";"16886";"29686";"18";"17";"0";"0";"29678";"29688";"10";"5";"0";"0";"24732";"29690";"12";"7";"0";"0";"49482";"29692";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.134";"27596";"24750";"29710";"12";"8";"0";"0";"16890";"29693";"19";"20";"0";"0";"29685";"29695";"10";"7";"0";"0";"24737";"29696";"12";"7";"0";"0";"49492";"29698";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.183";"27645";"24754";"29715";"12";"8";"0";"0";"16892";"29697";"19";"16";"0";"0";"29689";"29699";"10";"6";"0";"0";"24741";"29701";"12";"7";"0";"0";"49500";"29703";"6";"3";"0";"0"
"";"2024-10-24";"16:13:21.242";"27704";"24759";"29721";"12";"8";"0";"0";"16896";"29704";"19";"18";"0";"0";"29696";"29706";"10";"5";"0";"0";"24746";"29707";"12";"8";"0";"0";"49510";"29709";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.306";"27768";"24763";"29726";"12";"7";"0";"0";"16898";"29708";"20";"16";"0";"0";"29701";"29711";"10";"5";"0";"0";"24751";"29713";"12";"7";"0";"0";"49520";"29715";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.364";"27826";"24769";"29733";"12";"7";"0";"0";"16902";"29716";"19";"17";"0";"0";"29708";"29718";"10";"6";"0";"0";"24756";"29719";"12";"7";"0";"0";"49530";"29721";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.422";"27884";"24774";"29739";"12";"8";"0";"0";"16905";"29722";"20";"19";"0";"0";"29714";"29724";"10";"6";"0";"0";"24761";"29725";"12";"7";"0";"0";"49540";"29727";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.473";"27935";"24778";"29744";"12";"8";"0";"0";"16907";"29725";"18";"17";"0";"0";"29718";"29728";"10";"7";"0";"0";"24765";"29730";"12";"7";"0";"0";"49548";"29732";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.530";"27992";"24783";"29750";"12";"8";"0";"0";"16910";"29731";"20";"18";"0";"0";"29724";"29734";"10";"7";"0";"0";"24770";"29736";"12";"7";"0";"0";"49558";"29738";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.578";"28040";"24787";"29755";"12";"7";"0";"0";"16913";"29737";"19";"18";"0";"0";"29729";"29739";"10";"8";"0";"0";"24774";"29741";"12";"8";"0";"0";"49566";"29743";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.626";"28088";"24792";"29761";"12";"7";"0";"0";"16916";"29743";"20";"19";"0";"0";"29734";"29744";"10";"6";"0";"0";"24778";"29745";"12";"6";"0";"0";"49574";"29748";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.674";"28136";"24795";"29764";"12";"9";"0";"0";"16918";"29746";"18";"18";"0";"0";"29738";"29748";"10";"6";"0";"0";"24782";"29750";"12";"7";"0";"0";"49582";"29752";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.724";"28186";"24799";"29769";"12";"9";"0";"0";"16921";"29752";"20";"19";"0";"0";"29744";"29754";"10";"7";"0";"0";"24786";"29755";"12";"7";"0";"0";"49590";"29757";"6";"3";"0";"0"
"";"2024-10-24";"16:13:21.782";"28244";"24804";"29775";"12";"10";"0";"0";"16924";"29757";"17";"18";"0";"0";"29749";"29759";"10";"6";"0";"0";"24791";"29761";"12";"7";"0";"0";"49600";"29763";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.832";"28294";"24808";"29780";"12";"9";"0";"0";"16926";"29761";"20";"18";"0";"0";"29754";"29764";"10";"8";"0";"0";"24795";"29766";"12";"7";"0";"0";"49608";"29768";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.899";"28361";"24813";"29786";"12";"7";"0";"0";"16930";"29769";"19";"17";"0";"0";"29761";"29771";"10";"5";"0";"0";"24800";"29772";"12";"7";"0";"0";"49618";"29774";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.950";"28412";"24818";"29792";"12";"8";"0";"0";"16933";"29774";"19";"18";"0";"0";"29766";"29776";"10";"7";"0";"0";"24805";"29778";"12";"7";"0";"0";"49628";"29780";"6";"2";"0";"0"
"";"2024-10-24";"16:13:21.998";"28460";"24822";"29797";"12";"8";"0";"0";"16935";"29778";"20";"19";"0";"0";"29771";"29781";"10";"7";"0";"0";"24809";"29783";"12";"8";"0";"0";"49636";"29785";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.047";"28509";"24827";"29803";"12";"7";"0";"0";"16938";"29784";"20";"17";"0";"0";"29776";"29786";"10";"6";"0";"0";"24813";"29787";"12";"6";"0";"0";"49644";"29790";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.107";"28569";"24831";"29807";"12";"8";"0";"0";"16941";"29790";"19";"18";"0";"0";"29782";"29792";"10";"6";"0";"0";"24818";"29793";"12";"7";"0";"0";"49654";"29796";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.168";"28630";"24836";"29813";"12";"8";"0";"0";"16944";"29795";"19";"20";"0";"0";"29788";"29798";"10";"6";"0";"0";"24823";"29799";"12";"7";"0";"0";"49664";"29802";"6";"3";"0";"0"
"";"2024-10-24";"16:13:22.216";"28678";"24841";"29819";"12";"9";"0";"0";"16947";"29801";"19";"18";"0";"0";"29793";"29803";"10";"6";"0";"0";"24827";"29804";"12";"7";"0";"0";"49672";"29806";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.275";"28737";"24845";"29824";"12";"8";"0";"0";"16950";"29807";"18";"19";"0";"0";"29799";"29809";"10";"7";"0";"0";"24832";"29810";"12";"6";"0";"0";"49682";"29812";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.335";"28797";"24850";"29830";"12";"9";"0";"0";"16953";"29813";"19";"18";"0";"0";"29805";"29815";"10";"7";"0";"0";"24837";"29816";"12";"7";"0";"0";"49692";"29818";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.383";"28845";"24855";"29836";"12";"8";"0";"0";"16956";"29818";"19";"17";"0";"0";"29810";"29820";"10";"5";"0";"0";"24841";"29821";"12";"6";"0";"0";"49700";"29823";"6";"3";"0";"0"
"";"2024-10-24";"16:13:22.443";"28905";"24859";"29841";"12";"9";"0";"0";"16959";"29824";"20";"19";"0";"0";"29816";"29826";"10";"7";"0";"0";"24846";"29827";"12";"7";"0";"0";"49710";"29829";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.502";"28964";"24864";"29847";"12";"8";"0";"0";"16962";"29829";"18";"19";"0";"0";"29821";"29831";"10";"6";"0";"0";"24851";"29833";"12";"7";"0";"0";"49720";"29835";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.552";"29014";"24868";"29852";"12";"9";"0";"0";"16965";"29835";"17";"16";"0";"0";"29827";"29837";"10";"6";"0";"0";"24855";"29838";"12";"7";"0";"0";"49728";"29840";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.623";"29085";"24873";"29858";"12";"9";"0";"0";"16968";"29840";"18";"19";"0";"0";"29833";"29843";"10";"6";"0";"0";"24861";"29845";"12";"7";"0";"0";"49740";"29847";"6";"1";"0";"0"
"";"2024-10-24";"16:13:22.683";"29145";"24879";"29865";"12";"7";"0";"0";"16972";"29848";"18";"16";"0";"0";"29840";"29850";"10";"5";"0";"0";"24866";"29851";"12";"6";"0";"0";"49750";"29853";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.742";"29204";"24884";"29871";"12";"8";"0";"0";"16975";"29853";"19";"18";"0";"0";"29845";"29855";"10";"8";"0";"0";"24871";"29857";"12";"8";"0";"0";"49760";"29859";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.805";"29267";"24889";"29877";"12";"8";"0";"0";"16978";"29859";"20";"17";"0";"0";"29851";"29861";"10";"5";"0";"0";"24876";"29863";"12";"8";"0";"0";"49770";"29865";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.863";"29325";"24894";"29883";"12";"7";"0";"0";"16982";"29866";"18";"17";"0";"0";"29858";"29868";"10";"5";"0";"0";"24881";"29869";"12";"7";"0";"0";"49780";"29871";"6";"2";"0";"0"
"";"2024-10-24";"16:13:22.911";"29373";"24899";"29889";"12";"8";"0";"0";"16985";"29871";"18";"17";"0";"0";"29863";"29873";"10";"6";"0";"0";"24885";"29874";"12";"7";"0";"0";"49788";"29876";"6";"3";"0";"0"
"";"2024-10-24";"16:13:22.969";"29431";"24903";"29894";"12";"10";"0";"0";"16988";"29876";"18";"19";"0";"0";"29868";"29878";"10";"7";"0";"0";"24890";"29880";"12";"7";"0";"0";"49798";"29882";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.006";"29468";"24907";"29899";"12";"8";"0";"0";"16990";"29880";"18";"19";"0";"0";"29872";"29882";"10";"6";"0";"0";"24893";"29883";"12";"8";"0";"0";"49804";"29886";"6";"3";"0";"0"
"";"2024-10-24";"16:13:23.042";"29504";"24910";"29902";"12";"7";"0";"0";"16992";"29884";"19";"18";"0";"0";"29876";"29886";"10";"7";"0";"0";"24896";"29887";"12";"8";"0";"0";"49810";"29889";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.092";"29554";"24913";"29906";"12";"8";"0";"0";"16994";"29888";"18";"21";"0";"0";"29880";"29890";"10";"6";"0";"0";"24900";"29892";"12";"8";"0";"0";"49818";"29894";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.150";"29612";"24918";"29912";"12";"7";"0";"0";"16998";"29895";"18";"18";"0";"0";"29887";"29897";"10";"5";"0";"0";"24905";"29898";"12";"7";"0";"0";"49828";"29900";"6";"3";"0";"0"
"";"2024-10-24";"16:13:23.201";"29663";"24922";"29917";"12";"7";"0";"0";"17000";"29899";"19";"17";"0";"0";"29891";"29901";"10";"7";"0";"0";"24909";"29903";"12";"8";"0";"0";"49836";"29905";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.272";"29734";"24927";"29923";"12";"7";"0";"0";"17004";"29906";"18";"17";"0";"0";"29898";"29908";"10";"5";"0";"0";"24915";"29910";"12";"7";"0";"0";"49848";"29912";"6";"3";"0";"0"
"";"2024-10-24";"16:13:23.343";"29805";"24933";"29930";"12";"8";"0";"0";"17008";"29913";"18";"18";"0";"0";"29905";"29915";"10";"7";"0";"0";"24921";"29917";"12";"7";"0";"0";"49860";"29919";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.401";"29863";"24939";"29937";"12";"6";"0";"0";"17012";"29920";"18";"18";"0";"0";"29912";"29922";"10";"5";"0";"0";"24926";"29923";"12";"7";"0";"0";"49870";"29925";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.451";"29913";"24943";"29942";"12";"8";"0";"0";"17014";"29923";"18";"18";"0";"0";"29916";"29926";"10";"7";"0";"0";"24930";"29928";"12";"8";"0";"0";"49878";"29930";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.524";"29986";"24948";"29948";"12";"7";"0";"0";"17018";"29931";"20";"17";"0";"0";"29923";"29933";"10";"5";"0";"0";"24936";"29935";"12";"7";"0";"0";"49890";"29937";"6";"3";"0";"0"
"";"2024-10-24";"16:13:23.570";"30032";"24954";"29955";"12";"8";"0";"0";"17021";"29936";"19";"18";"0";"0";"29928";"29938";"10";"5";"0";"0";"24940";"29940";"12";"6";"0";"0";"49898";"29942";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.631";"30093";"24958";"29960";"12";"8";"0";"0";"17024";"29942";"19";"21";"0";"0";"29934";"29944";"10";"6";"0";"0";"24945";"29946";"12";"7";"0";"0";"49908";"29948";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.691";"30153";"24962";"29965";"12";"9";"0";"0";"17027";"29948";"19";"18";"0";"0";"29940";"29950";"10";"5";"0";"0";"24950";"29952";"12";"7";"0";"0";"49918";"29954";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.740";"30202";"24967";"29971";"12";"8";"0";"0";"17030";"29953";"19";"18";"0";"0";"29945";"29955";"10";"8";"0";"0";"24954";"29957";"12";"7";"0";"0";"49926";"29959";"6";"3";"0";"0"
"";"2024-10-24";"16:13:23.798";"30260";"24972";"29977";"12";"8";"0";"0";"17033";"29959";"19";"18";"0";"0";"29951";"29961";"10";"6";"0";"0";"24959";"29963";"12";"7";"0";"0";"49936";"29965";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.857";"30319";"24976";"29982";"12";"8";"0";"0";"17036";"29964";"19";"19";"0";"0";"29957";"29967";"10";"4";"0";"0";"24964";"29969";"12";"7";"0";"0";"49946";"29971";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.918";"30380";"24981";"29988";"12";"8";"0";"0";"17039";"29971";"19";"18";"0";"0";"29963";"29973";"10";"5";"0";"0";"24969";"29975";"12";"7";"0";"0";"49956";"29977";"6";"2";"0";"0"
"";"2024-10-24";"16:13:23.991";"30453";"24986";"29994";"12";"7";"0";"0";"17043";"29978";"20";"19";"0";"0";"29970";"29980";"10";"6";"0";"0";"24975";"29982";"12";"7";"0";"0";"49968";"29984";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.049";"30511";"24992";"30001";"12";"8";"0";"0";"17046";"29984";"20";"17";"0";"0";"29976";"29986";"10";"4";"0";"0";"24980";"29988";"12";"6";"0";"0";"49978";"29990";"6";"3";"0";"0"
"";"2024-10-24";"16:13:24.124";"30586";"24997";"30007";"12";"9";"0";"0";"17049";"29990";"19";"18";"0";"0";"29982";"29992";"10";"5";"0";"0";"24986";"29995";"12";"7";"0";"0";"49990";"29997";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.171";"30633";"25004";"30015";"12";"7";"0";"0";"17053";"29997";"19";"18";"0";"0";"29989";"29999";"10";"5";"0";"0";"24990";"30000";"12";"7";"0";"0";"49998";"30002";"6";"3";"0";"0"
"";"2024-10-24";"16:13:24.218";"30680";"25007";"30019";"12";"8";"0";"0";"17055";"30001";"19";"18";"0";"0";"29993";"30003";"10";"6";"0";"0";"24994";"30005";"12";"7";"0";"0";"50006";"30007";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.280";"30742";"25011";"30024";"12";"9";"0";"0";"17058";"30006";"19";"18";"0";"0";"29999";"30009";"10";"4";"0";"0";"24999";"30011";"12";"7";"0";"0";"50016";"30013";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.338";"30800";"25017";"30031";"12";"8";"0";"0";"17061";"30012";"19";"18";"0";"0";"30005";"30015";"10";"7";"0";"0";"25004";"30017";"12";"8";"0";"0";"50026";"30019";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.388";"30850";"25021";"30036";"12";"7";"0";"0";"17064";"30018";"17";"18";"0";"0";"30010";"30020";"10";"7";"0";"0";"25008";"30021";"12";"8";"0";"0";"50034";"30024";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.435";"30897";"25026";"30042";"12";"8";"0";"0";"17067";"30023";"19";"18";"0";"0";"30015";"30025";"10";"6";"0";"0";"25012";"30026";"12";"6";"0";"0";"50042";"30028";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.482";"30944";"25029";"30045";"12";"8";"0";"0";"17069";"30027";"18";"17";"0";"0";"30019";"30029";"10";"6";"0";"0";"25016";"30031";"12";"8";"0";"0";"50050";"30033";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.531";"30993";"25033";"30050";"12";"8";"0";"0";"17072";"30033";"21";"19";"0";"0";"30024";"30034";"10";"7";"0";"0";"25020";"30036";"12";"7";"0";"0";"50058";"30038";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.591";"31053";"25038";"30056";"12";"7";"0";"0";"17075";"30038";"19";"18";"0";"0";"30030";"30040";"10";"5";"0";"0";"25025";"30042";"12";"8";"0";"0";"50068";"30044";"6";"3";"0";"0"
"";"2024-10-24";"16:13:24.653";"31115";"25042";"30061";"12";"9";"0";"0";"17078";"30043";"18";"20";"0";"0";"30036";"30046";"10";"4";"0";"0";"25030";"30048";"12";"7";"0";"0";"50078";"30050";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.709";"31171";"25048";"30068";"12";"8";"0";"0";"17082";"30051";"18";"17";"0";"0";"30043";"30053";"10";"6";"0";"0";"25035";"30054";"12";"7";"0";"0";"50088";"30056";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.759";"31221";"25052";"30073";"12";"8";"0";"0";"17084";"30055";"19";"17";"0";"0";"30047";"30057";"10";"6";"0";"0";"25039";"30059";"12";"7";"0";"0";"50096";"30061";"6";"3";"0";"0"
"";"2024-10-24";"16:13:24.831";"31293";"25057";"30079";"12";"8";"0";"0";"17088";"30062";"19";"18";"0";"0";"30054";"30064";"10";"7";"0";"0";"25045";"30066";"12";"7";"0";"0";"50108";"30068";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.891";"31353";"25062";"30085";"12";"8";"0";"0";"17091";"30067";"19";"18";"0";"0";"30060";"30070";"10";"4";"0";"0";"25050";"30072";"12";"7";"0";"0";"50118";"30074";"6";"2";"0";"0"
"";"2024-10-24";"16:13:24.941";"31403";"25067";"30091";"12";"8";"0";"0";"17094";"30073";"18";"17";"0";"0";"30065";"30075";"10";"7";"0";"0";"25054";"30077";"12";"7";"0";"0";"50126";"30079";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.011";"31473";"25072";"30097";"12";"7";"0";"0";"17098";"30080";"18";"18";"0";"0";"30072";"30082";"10";"7";"0";"0";"25060";"30084";"12";"8";"0";"0";"50138";"30086";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.072";"31534";"25077";"30103";"12";"7";"0";"0";"17101";"30085";"19";"18";"0";"0";"30078";"30088";"10";"4";"0";"0";"25065";"30090";"12";"7";"0";"0";"50148";"30092";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.130";"31592";"25083";"30110";"12";"8";"0";"0";"17105";"30092";"19";"18";"0";"0";"30084";"30094";"10";"6";"0";"0";"25070";"30096";"12";"6";"0";"0";"50158";"30098";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.190";"31652";"25087";"30115";"12";"9";"0";"0";"17108";"30098";"18";"18";"0";"0";"30090";"30100";"10";"7";"0";"0";"25075";"30102";"12";"6";"0";"0";"50168";"30104";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.250";"31712";"25092";"30121";"12";"8";"0";"0";"17111";"30103";"18";"17";"0";"0";"30096";"30106";"10";"5";"0";"0";"25080";"30108";"12";"7";"0";"0";"50178";"30110";"6";"3";"0";"0"
"";"2024-10-24";"16:13:25.297";"31759";"25097";"30127";"12";"7";"0";"0";"17114";"30109";"18";"16";"0";"0";"30101";"30111";"10";"6";"0";"0";"25084";"30113";"12";"7";"0";"0";"50186";"30115";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.334";"31796";"25101";"30132";"12";"9";"0";"0";"17116";"30113";"22";"17";"0";"0";"30105";"30115";"10";"7";"0";"0";"25087";"30116";"12";"7";"0";"0";"50192";"30118";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.382";"31844";"25104";"30135";"12";"8";"0";"0";"17118";"30117";"20";"18";"0";"0";"30109";"30119";"10";"6";"0";"0";"25091";"30121";"12";"7";"0";"0";"50200";"30123";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.429";"31891";"25108";"30140";"12";"9";"0";"0";"17121";"30123";"19";"18";"0";"0";"30115";"30125";"10";"6";"0";"0";"25095";"30126";"12";"7";"0";"0";"50208";"30128";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.469";"31931";"25112";"30145";"12";"8";"0";"0";"17123";"30126";"18";"17";"0";"0";"30118";"30128";"10";"6";"0";"0";"25098";"30129";"12";"8";"0";"0";"50214";"30132";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.526";"31988";"25116";"30150";"12";"8";"0";"0";"17126";"30132";"21";"18";"0";"0";"30124";"30134";"10";"7";"0";"0";"25103";"30135";"12";"6";"0";"0";"50224";"30138";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.577";"32039";"25120";"30154";"12";"8";"0";"0";"17128";"30136";"20";"16";"0";"0";"30129";"30139";"10";"6";"0";"0";"25107";"30140";"12";"7";"0";"0";"50232";"30142";"6";"3";"0";"0"
"";"2024-10-24";"16:13:25.622";"32084";"25125";"30160";"12";"9";"0";"0";"17131";"30142";"19";"18";"0";"0";"30134";"30144";"10";"6";"0";"0";"25111";"30145";"12";"7";"0";"0";"50240";"30147";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.670";"32132";"25128";"30164";"12";"8";"0";"0";"17133";"30146";"19";"18";"0";"0";"30138";"30148";"10";"6";"0";"0";"25115";"30150";"12";"7";"0";"0";"50248";"30152";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.729";"32191";"25132";"30169";"12";"7";"0";"0";"17136";"30152";"20";"18";"0";"0";"30144";"30154";"10";"6";"0";"0";"25120";"30156";"12";"7";"0";"0";"50258";"30158";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.791";"32253";"25137";"30175";"12";"8";"0";"0";"17139";"30157";"19";"18";"0";"0";"30150";"30160";"10";"5";"0";"0";"25125";"30162";"12";"7";"0";"0";"50268";"30164";"6";"2";"0";"0"
"";"2024-10-24";"16:13:25.875";"32337";"25143";"30182";"12";"7";"0";"0";"17143";"30165";"18";"17";"0";"0";"30157";"30167";"10";"6";"0";"0";"25131";"30169";"12";"7";"0";"0";"50282";"30172";"6";"2";"0";"0"
